id,Name,Agent.type,Human.classification,Animal.classification,Security.sensitive.biological.agent,Terrestrial.animal.pathogen.under.Canadian.Food.Inspection.Agency.authority,Containment.level,Considerations.for.containment,Agent.created.date,Agent.last.modified.date,Alternate.names,taxID
6e1912b2-5c94-e511-814c-000c2902c387,Desulfatiglans anilini,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 18:59,Desulfobacterium anilini,90728
851812b2-5c94-e511-814c-000c2902c387,Desulfitobacterium chlororespirans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 17:06,,51616
991812b2-5c94-e511-814c-000c2902c387,Desulfitobacterium dehalogenans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 17:07,,36854
ae1812b2-5c94-e511-814c-000c2902c387,Desulfitobacterium hafniense,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 17:08,Desulfitobacterium frappieri,49338
c11812b2-5c94-e511-814c-000c2902c387,Desulfobacca acetoxidans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,60893
d81812b2-5c94-e511-814c-000c2902c387,Desulfobacter curvatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,2290
ef1812b2-5c94-e511-814c-000c2902c387,Desulfobacter halotolerans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,65380
051912b2-5c94-e511-814c-000c2902c387,Desulfobacter hydrogenophilus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,2291
1b1912b2-5c94-e511-814c-000c2902c387,Desulfobacter latus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,2292
2f1912b2-5c94-e511-814c-000c2902c387,Desulfobacter postgatei,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,2293
441912b2-5c94-e511-814c-000c2902c387,Desulfobacter vibrioformis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,34031
be430cb8-5c94-e511-814c-000c2902c387,Desulfobacterium indolicum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2018-02-21 18:53,,90733
d2430cb8-5c94-e511-814c-000c2902c387,Desulfobacula phenolica,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2018-02-21 18:53,Desulfobacterium phenolicum,90732
062116c4-5c94-e511-814c-000c2902c387,Desulfobaculum senezii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:34,Desulfovibrio senezii,76007
e1430cb8-5c94-e511-814c-000c2902c387,Desulfobotulus sapovorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,Desulfovibrio sapovorans,888
f0430cb8-5c94-e511-814c-000c2902c387,Desulfobulbus elongatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,53332
00440cb8-5c94-e511-814c-000c2902c387,Desulfobulbus propionicus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:23,,894
10440cb8-5c94-e511-814c-000c2902c387,Desulfocapsa thiozymogenes,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,53321
941912b2-5c94-e511-814c-000c2902c387,Desulfocastanea catecholica,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 19:15,Desulfobacterium catecholicum,90729
1f440cb8-5c94-e511-814c-000c2902c387,Desulfocella halophila,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,66835
2e440cb8-5c94-e511-814c-000c2902c387,Desulfococcus biacutus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,125602
3e440cb8-5c94-e511-814c-000c2902c387,Desulfococcus multivorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,897
ef7303be-5c94-e511-814c-000c2902c387,Desulfocurvibacter africanus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:39,Desulfovibrio africanus,873
4e440cb8-5c94-e511-814c-000c2902c387,Desulfofaba gelida,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,84981
33470cb8-5c94-e511-814c-000c2902c387,Desulfofarcimen acetoxidans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:18,Desulfotomaculum acetoxidans,58138
5d440cb8-5c94-e511-814c-000c2902c387,Desulfofrigus fragile,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:26,,84983
6c440cb8-5c94-e511-814c-000c2902c387,Desulfofrigus oceanense,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:27,,84982
447103be-5c94-e511-814c-000c2902c387,Desulfofundulus australicum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:28,Desulfotomaculum australicum,1566
457203be-5c94-e511-814c-000c2902c387,Desulfofundulus kuznetsovii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:55,Desulfotomaculum kuznetsovii,58135
727203be-5c94-e511-814c-000c2902c387,Desulfofundulus luciae,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:57,Desulfotomaculum luciae,74702
557303be-5c94-e511-814c-000c2902c387,Desulfofundulus thermoacetoxidans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:06,Desulfotomaculum thermoacetoxidans,58136
737303be-5c94-e511-814c-000c2902c387,Desulfofundulus thermobenzoicum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:07,Desulfotomaculum thermobenzoicum,29376
887303be-5c94-e511-814c-000c2902c387,Desulfofundulus thermocisternus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:10,Desulfotomaculum thermocisternum,42471
7b440cb8-5c94-e511-814c-000c2902c387,Desulfofustis glycolicus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:27,,51195
8b440cb8-5c94-e511-814c-000c2902c387,Desulfohalobium retbaense,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:28,,45663
117203be-5c94-e511-814c-000c2902c387,Desulfohalotomaculum halophilum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:53,Desulfotomaculum halophilum,57172
342116c4-5c94-e511-814c-000c2902c387,Desulfolutivibrio sulfodismutans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:39,Desulfovibrio sulfodismutans,63561
9a440cb8-5c94-e511-814c-000c2902c387,Desulfomicrobium apsheronum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:29,,52560
2f7403be-5c94-e511-814c-000c2902c387,Desulfomicrobium baculatum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:49,"Desulfomicrobium baculatus,Desulfovibrio baculatus",899
aa440cb8-5c94-e511-814c-000c2902c387,Desulfomicrobium escambiense,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:30,Desulfomicrobium escambium,29503
b9440cb8-5c94-e511-814c-000c2902c387,Desulfomicrobium macestii,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 19:31,Desulfobacterium macestii,90731
c8440cb8-5c94-e511-814c-000c2902c387,Desulfomicrobium norvegicum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:32,"Desulfovibrio desulfuricans (strain Norway 4),Desulfovibrio desulfuricans norway",52561
f4440cb8-5c94-e511-814c-000c2902c387,Desulfomonile tiedjei,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:38,,2358
0e450cb8-5c94-e511-814c-000c2902c387,Desulfonatronovibrio hydrogenovorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:39,,53245
2d450cb8-5c94-e511-814c-000c2902c387,Desulfonatronum lacustre,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:40,,66849
4a450cb8-5c94-e511-814c-000c2902c387,Desulfonema limicola,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:40,,45656
67450cb8-5c94-e511-814c-000c2902c387,Desulfonema magnum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:41,,45655
84450cb8-5c94-e511-814c-000c2902c387,Desulfonispora thiosulfatigenes,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:42,,83661
ea7003be-5c94-e511-814c-000c2902c387,Desulforamulus aeronauticum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:20,Desulfotomaculum aeronauticum,53343
d57203be-5c94-e511-814c-000c2902c387,Desulforamulus putei,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:01,Desulfotomaculum putei,74701
fe7203be-5c94-e511-814c-000c2902c387,Desulforamulus ruminis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:03,Desulfotomaculum ruminis,1564
821912b2-5c94-e511-814c-000c2902c387,Desulforapulum autotrophicum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 19:00,Desulfobacterium autotrophicum,2296
a6450cb8-5c94-e511-814c-000c2902c387,Desulforhabdus amnigena,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:42,Desulforhabdus amnigenus,40218
c3450cb8-5c94-e511-814c-000c2902c387,Desulforhopalus vacuolatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:43,,40414
e0450cb8-5c94-e511-814c-000c2902c387,Desulfosarcina cetonica,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-20 19:44,Desulfobacterium cetonicum,90730
05460cb8-5c94-e511-814c-000c2902c387,Desulfosarcina variabilis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:45,,2300
7b7103be-5c94-e511-814c-000c2902c387,Desulfoscipio geothermicum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:32,Desulfotomaculum geothermicum,NA
b37103be-5c94-e511-814c-000c2902c387,Desulfoscipio gibsoniae,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:34,"Desulfotomaculum gibsoniae,Desulfallas gibsoniae",102134
25460cb8-5c94-e511-814c-000c2902c387,Desulfospira joergensenii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:45,,53329
4a460cb8-5c94-e511-814c-000c2902c387,Desulfosporosinus orientis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:46,Desulfotomaculum orientis,1563
76460cb8-5c94-e511-814c-000c2902c387,Desulfotalea arctica,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:47,,84979
a7460cb8-5c94-e511-814c-000c2902c387,Desulfotalea psychrophila,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-20 19:47,,84980
147103be-5c94-e511-814c-000c2902c387,Desulfotomaculum antarcticum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 12:22,,NA
a27203be-5c94-e511-814c-000c2902c387,Desulfotomaculum nigrificans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-19 12:59,"Desulfotomaculum carboxydivorans,Sporovibrio desulfuricans,Clostridium nigrificans",1565
037403be-5c94-e511-814c-000c2902c387,Desulfovibrio alcoholivorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:41,Desulfovibrio alcoholovorans,81406
1b7403be-5c94-e511-814c-000c2902c387,Desulfovibrio aminophilus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:47,Aminidesulfovibrio aminophilus,81425
767403be-5c94-e511-814c-000c2902c387,Desulfovibrio cuneatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 13:59,Frigididesulfovibrio cuneatus,159728
741f16c4-5c94-e511-814c-000c2902c387,Desulfovibrio desulfuricans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-19 14:09,"Vibrio cholinicus,Spirillum desulfuricans,Desulfovibrio desulfuricans subsp. desulfuricans,Microspira desulfuricans,Bacillus desulfuricans",876
e01f16c4-5c94-e511-814c-000c2902c387,Desulfovibrio furfuralis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,NA
0a2016c4-5c94-e511-814c-000c2902c387,Desulfovibrio giganteus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,Desulfobacter giganteus,181662
472016c4-5c94-e511-814c-000c2902c387,Desulfovibrio inopinatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:22,Alteridesulfovibrio inopinatus,102109
5c2016c4-5c94-e511-814c-000c2902c387,Desulfovibrio intestinalis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2018-02-21 18:53,,58621
702016c4-5c94-e511-814c-000c2902c387,Desulfovibrio litoralis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:23,Frigididesulfovibrio litoralis,466107
852016c4-5c94-e511-814c-000c2902c387,Desulfovibrio longreachensis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:24,"Nitratidesulfovibrio longreachensis,Desulfovibrio longreachii",29505
c62016c4-5c94-e511-814c-000c2902c387,Desulfovibrio piger,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2018-02-21 18:53,Desulfomonas pigra,901
1e2116c4-5c94-e511-814c-000c2902c387,Desulfovibrio simplex,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:37,,54565
862116c4-5c94-e511-814c-000c2902c387,Desulfovibrio zosterae,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-19 14:55,Maridesulfovibrio zosterae,82171
9c2116c4-5c94-e511-814c-000c2902c387,Desulfurella acetivorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:26,,33002
b12116c4-5c94-e511-814c-000c2902c387,Desulfurella kamchatkensis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:28,,79270
c62116c4-5c94-e511-814c-000c2902c387,Desulfurella multipotens,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:35,,79269
dc2116c4-5c94-e511-814c-000c2902c387,Desulfurella propionica,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:35,,79271
032216c4-5c94-e511-814c-000c2902c387,Desulfurobacterium thermolithotrophum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:36,,64160
2c2216c4-5c94-e511-814c-000c2902c387,Desulfurococcus mucosus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:42,Desulfurococcus mobilis,2275
402216c4-5c94-e511-814c-000c2902c387,Desulfuromonas acetexigens,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:44,,38815
552216c4-5c94-e511-814c-000c2902c387,Desulfuromonas acetoxidans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:45,Chloropseudomonas ethylica,891
6a2216c4-5c94-e511-814c-000c2902c387,Desulfuromonas chloroethenica,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:46,Trichloromonas chloroethenica,93716
7e2216c4-5c94-e511-814c-000c2902c387,Desulfuromonas thiophila,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:47,Pseudodesulfuromonas thiophila,57664
932216c4-5c94-e511-814c-000c2902c387,Desulfuromusa bakii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:48,,37624
a72216c4-5c94-e511-814c-000c2902c387,Desulfuromusa kysingii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:49,,37625
8bff0eca-5c94-e511-814c-000c2902c387,Desulfuromusa succinoxidans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:50,,37626
a3ff0eca-5c94-e511-814c-000c2902c387,Dethiosulfovibrio peptidovorans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:51,,47055
1b96ed06-5e94-e511-814c-000c2902c387,Devosia enhydra,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 14:46,Prosthecomicrobium enhydrum,665118
cbff0eca-5c94-e511-814c-000c2902c387,Devosia riboflavina,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:53,Pseudomonas riboflavina,46914
44ba1cff-0504-f011-8180-0050568253d3,Dialister micraerophilus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2025-03-18 14:33,2025-05-23 18:45,,309120
19000fca-5c94-e511-814c-000c2902c387,Dichelobacter nodosus,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 13:54,"Fusiformis nodosus,Ristella nodosa,Bacteroides nodosus",870
2d000fca-5c94-e511-814c-000c2902c387,Dichotomicrobium thermohalophilum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 13:55,,933063
43000fca-5c94-e511-814c-000c2902c387,Dickeya dadantii,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 13:57,,204038
70000fca-5c94-e511-814c-000c2902c387,Dickeya dadantii subsp. dieffenbachiae,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:01,Dickeya dieffenbackiae,204040
59000fca-5c94-e511-814c-000c2902c387,Dickeya dianthicola,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 13:58,,204039
9a000fca-5c94-e511-814c-000c2902c387,Dickeya zeae,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:07,,204042
41a6a28a-6294-e511-814c-000c2902c387,Dictyocaulus arnfieldi,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-15 15:59,Strongylus arnfieldi,928216
4ba6a28a-6294-e511-814c-000c2902c387,Dictyocaulus filaria,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-15 16:00,,44603
55a6a28a-6294-e511-814c-000c2902c387,Dictyocaulus viviparus,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-15 16:03,Bovine Lungworm,29172
c1000fca-5c94-e511-814c-000c2902c387,Dictyoglomus thermophilum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:09,,14
d7000fca-5c94-e511-814c-000c2902c387,Dictyoglomus turgidum,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:10,Dictyoglomus turgidus,513050
236cd2a8-6094-e511-814c-000c2902c387,Didymella macrostoma,Fungus,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:12,2024-04-25 13:12,Phoma macrostoma,73002
01010fca-5c94-e511-814c-000c2902c387,Dietzia maris,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:13,"Brevibacterium maris,Rhodococcus maris,Flavobacterium maris,Dietzia cinnamea",37915
17010fca-5c94-e511-814c-000c2902c387,Dietzia natronolimnaea,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:15,Dietzia natronolimnaios,161920
2b010fca-5c94-e511-814c-000c2902c387,Diplocalyx calotermitidis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:16,,NA
1ad2ea96-6094-e511-814c-000c2902c387,Dipodascus fermentans,Fungus,RG1,RG1,No,,Containment Level 1,,2015-11-29 7:12,2024-04-15 13:27,"Fermentotrichon fermentans,Geotrichum fermentans,Trichosporon fermentans",44066
d4d45682-a21f-ec11-8151-0050568253d3,Diutina catenulata,Fungus,RG1,RG1,No,No,Containment Level 1,,2021-09-27 14:52,2021-11-18 18:02,Candida catenulata,45537
8060f98a-6094-e511-814c-000c2902c387,Diutina rugosa,Fungus,RG1,RG2,No,,Containment Level 2,,2015-11-29 7:12,2024-04-04 18:06,Candida rugosa,5481
9420bd94-04ed-ee11-8173-0050568253d3,Dolichospermum spiroides,Bacteria,RG1,RG1,No,,Containment Level 1,,2024-03-28 13:10,2024-09-20 19:42,,135104
78010fca-5c94-e511-814c-000c2902c387,Dolosicoccus paucivorans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:17,,84521
b7010fca-5c94-e511-814c-000c2902c387,Domibacillus robiginosus,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:18,,1071054
f3010fca-5c94-e511-814c-000c2902c387,Dorea formicigenerans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:18,Eubacterium formicigenerans,39486
de010fca-5c94-e511-814c-000c2902c387,Dorea longicatena,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 14:19,,88431
1a020fca-5c94-e511-814c-000c2902c387,Duganella zoogloeoides,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:20,,75659
9c020fca-5c94-e511-814c-000c2902c387,Dyadobacter alkalitolerans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:22,,492736
2f020fca-5c94-e511-814c-000c2902c387,Dyadobacter arcticus,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:22,,1078754
b1020fca-5c94-e511-814c-000c2902c387,Dyadobacter beijingensis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:23,,365489
44020fca-5c94-e511-814c-000c2902c387,Dyadobacter crusticola,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:24,,292407
c5020fca-5c94-e511-814c-000c2902c387,Dyadobacter fermentans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:24,,94254
5b020fca-5c94-e511-814c-000c2902c387,Dyadobacter ginsengisoli,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:25,,363850
73020fca-5c94-e511-814c-000c2902c387,Dyadobacter jejuensis,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:26,,1082580
ef020fca-5c94-e511-814c-000c2902c387,Dyadobacter koreensis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:27,,408657
87020fca-5c94-e511-814c-000c2902c387,Dyadobacter psychrophilus,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 14:28,,651661
03030fca-5c94-e511-814c-000c2902c387,Dyadobacter soli,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 14:28,,659014
cfa6a28a-6294-e511-814c-000c2902c387,Echinochasmus perfoliatus,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-15 16:17,,3074282
545a9a90-6294-e511-814c-000c2902c387,Echinuria uncinata,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-05 20:40,,NA
2cca06d0-5c94-e511-814c-000c2902c387,Ectothiorhodospira haloalkaliphila,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 18:59,,421628
59ca06d0-5c94-e511-814c-000c2902c387,Ectothiorhodospira marina,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 19:06,,1396821
6eca06d0-5c94-e511-814c-000c2902c387,Ectothiorhodospira mobilis,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 19:09,"Ectothiorhodospira marismortui,Ectothiorhodospira mobile",195064
82ca06d0-5c94-e511-814c-000c2902c387,Ectothiorhodospira shaposhnikovii,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-03-21 19:11,Ectothiorhodospira vacuolata,1054
d1ca06d0-5c94-e511-814c-000c2902c387,Edwardsiella ictaluri,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 19:14,,67780
c76de035-5d94-e511-814c-000c2902c387,Eggerthia catenaformis,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-03-25 13:49,"Lactobacillus catenaformis,Bacteroides catenaformis,Catenabacterium catenaforme",31973
63cb06d0-5c94-e511-814c-000c2902c387,Ehrlichia canis,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:10,2024-03-21 19:26,"Rickettsia canis,Nicollea canis,Kurlovia canis",944
a5cb06d0-5c94-e511-814c-000c2902c387,Ehrlichia ewingii,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 19:28,,947
bbcb06d0-5c94-e511-814c-000c2902c387,Ehrlichia muris,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 19:29,,35795
e4cb06d0-5c94-e511-814c-000c2902c387,Ehrlichia ovina,Bacteria,RG1,RG3,No,No,,,2015-11-29 7:10,2024-03-21 19:35,Rickettsia ovina,170541
fecb06d0-5c94-e511-814c-000c2902c387,Ehrlichia platys,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 19:36,,949
12cc06d0-5c94-e511-814c-000c2902c387,Ehrlichia ruminantium,Bacteria,RG1,RG3,No,Yes,,,2015-11-29 7:10,2024-03-21 19:38,"Rickettsia ruminantium,Cowdria ruminantium",779
60d5db45-a3ad-ef11-817c-0050568253d3,Eimeria acervulina,Parasite,RG1,RG2,No,,Containment Level 2,,2024-11-28 16:10,2025-06-12 17:50,,5801
250ec259-53ab-ef11-817c-0050568253d3,Eimeria maxima,Parasite,RG1,RG2,No,,Containment Level 2,,2024-11-25 17:33,2025-06-12 17:49,,5804
3453a562-b3ad-ef11-817c-0050568253d3,Eimeria mivati,Parasite,RG1,RG2,No,,Containment Level 2,,2024-11-28 18:05,2025-06-12 17:52,,54117
f6e06c27-ea96-ef11-817b-0050568253d3,Eimeria tenella,Parasite,RG1,RG2,No,,Containment Level 2,,2024-10-30 18:09,2025-06-12 17:46,,5802
5aa5def3-5c94-e511-814c-000c2902c387,Eisenibacter elegans,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-04-08 14:06,Flexibacter elegans,997
665a9a90-6294-e511-814c-000c2902c387,Elaeophora poeli,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-05 20:43,,NA
705a9a90-6294-e511-814c-000c2902c387,Elaeophora schneideri,Parasite,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:12,2024-03-05 20:45,Arterial worm,1769799
884886de-8625-e911-8129-0050568253d3,Eleftheria terrae,Bacteria,RG1,RG1,No,No,Containment Level 1,,2019-01-31 18:34,2024-03-21 19:44,,1597781
58f5ac78-0dac-e611-80ff-0050568253d3,Elizabethkingia anophelis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2016-11-16 15:00,2024-03-21 19:47,"Elizabethkingia anophelis subsp. endophytica,Elizabethkingia endophytica",1117645
90cc06d0-5c94-e511-814c-000c2902c387,Elizabethkingia miricola,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-21 20:02,Chrysobacterium miricola,172045
b8cc06d0-5c94-e511-814c-000c2902c387,Empedobacter brevis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:10,2024-03-22 19:29,"Bacterium breve,Bacterium canale,Flavobacterium breve",247
